date,open,high,low,close,volume
2010-01-04,0.892300009727478,0.9071000218391418,0.8873000144958496,0.9049000144004822,65306
2010-01-05,0.9054999947547913,0.9110000133514404,0.9025999903678894,0.9049999713897705,68444
2010-01-06,0.9053000211715698,0.9153000116348267,0.9034000039100647,0.9143999814987183,69979
2010-01-07,0.9132999777793884,0.9204000234603882,0.9096999764442444,0.9122999906539917,63663
2010-01-08,0.9107999801635742,0.9192000031471252,0.9061999917030334,0.917900025844574,82078
2010-01-11,0.9217000007629395,0.9264000058174133,0.9215999841690063,0.9246000051498413,56788
2010-01-12,0.9233999848365784,0.9247000217437744,0.9110999703407288,0.9151999950408936,90462
2010-01-13,0.9154999852180481,0.9208999872207642,0.9129999876022339,0.9176999926567078,80505
2010-01-14,0.9178000092506409,0.9275000095367432,0.916100025177002,0.9258999824523926,71794
2010-01-15,0.9261999726295471,0.9261999726295471,0.9158999919891357,0.9165999889373779,69995
2010-01-19,0.9154000282287598,0.9225000143051147,0.9121000170707703,0.9187999963760376,97374
2010-01-20,0.9182000160217285,0.9186000227928162,0.9018999934196472,0.9028000235557556,118535
2010-01-21,0.906000018119812,0.909600019454956,0.8946999907493591,0.8992000222206116,143145
2010-01-22,0.8968999981880188,0.9045000076293945,0.8934999704360962,0.8970999717712402,110001
2010-01-25,0.8973000049591064,0.9049000144004822,0.8973000049591064,0.9003000259399414,75844
2010-01-26,0.8992999792098999,0.9039000272750854,0.8892999887466431,0.8960000276565552,111066
2010-01-27,0.8955000042915344,0.9000999927520752,0.8866000175476074,0.8906000256538391,124419
2010-01-28,0.8920000195503235,0.900600016117096,0.8885999917984009,0.8907999992370605,109671
2010-01-29,0.8902999758720398,0.8921999931335449,0.8792999982833862,0.8815000057220459,142139
2010-02-01,0.8791000247001648,0.8881999850273132,0.8748000264167786,0.8870000243186951,101870
2010-02-02,0.8884999752044678,0.8888000249862671,0.8744000196456909,0.8816999793052673,112015
2010-02-03,0.8823999762535095,0.8880000114440918,0.8774999976158142,0.8791999816894531,91017
2010-02-04,0.8781999945640564,0.8791999816894531,0.8572999835014343,0.8628000020980835,155200
2010-02-05,0.8632000088691711,0.8687999844551086,0.8547000288963318,0.8607000112533569,177442
2010-02-08,0.8650000095367432,0.8679999709129333,0.8610000014305115,0.8634999990463257,78018
2010-02-09,0.8604000210762024,0.876800000667572,0.8597999811172485,0.8725000023841858,131847
2010-02-10,0.8755000233650208,0.8763999938964844,0.8679999709129333,0.8738999962806702,118754
2010-02-11,0.8727999925613403,0.8895000219345093,0.8725000023841858,0.8888999819755554,146623
2010-02-12,0.8877000212669373,0.8888000249862671,0.8758999705314636,0.8859000205993652,136489
2010-02-16,0.8849999904632568,0.9003000259399414,0.8823999762535095,0.8985000252723694,106069
2010-02-17,0.8988000154495239,0.9013000130653381,0.8950999975204468,0.8974999785423279,81236
2010-02-18,0.8959000110626221,0.900600016117096,0.8902999758720398,0.9003999829292297,86279
2010-02-19,0.8902999758720398,0.8973000049591064,0.8859000205993652,0.8962000012397766,106856
2010-02-22,0.8981999754905701,0.9004999995231628,0.8955000042915344,0.8992000222206116,60655
2010-02-23,0.8986999988555908,0.9053000211715698,0.8859999775886536,0.8888000249862671,138313
2010-02-24,0.8902000188827515,0.8939999938011169,0.8841000199317932,0.8902000188827515,126351
2010-02-25,0.891700029373169,0.8938000202178955,0.8787000179290771,0.8851000070571899,142061
2010-02-26,0.8866000175476074,0.8967000246047974,0.8848999738693237,0.8956999778747559,114254
2010-03-01,0.8963000178337097,0.9004999995231628,0.8921999931335449,0.8995000123977661,81497
2010-03-02,0.9000999927520752,0.9047999978065491,0.8942999839782715,0.9027000069618225,88391
2010-03-03,0.9024999737739563,0.9075000286102295,0.8996999859809875,0.9039999842643738,88449
2010-03-04,0.904699981212616,0.9049000144004822,0.8970000147819519,0.8995000123977661,98835
2010-03-05,0.8981999754905701,0.9085999727249146,0.8977000117301941,0.9071000218391418,105513
2010-03-08,0.9089000225067139,0.9126999974250793,0.9071000218391418,0.9086999893188477,95885
2010-03-09,0.9083999991416931,0.9142000079154968,0.9050999879837036,0.9128000140190125,105873
2010-03-10,0.9146000146865845,0.9187999963760376,0.9121999740600586,0.9151999950408936,95723
2010-03-11,0.9154000282287598,0.9168000221252441,0.9093000292778015,0.9150999784469604,64061
2010-03-12,0.9146999716758728,0.9193999767303467,0.9139999747276306,0.9157999753952026,16487
2010-03-15,0.9169999957084656,0.9174000024795532,0.9121999740600586,0.9128999710083008,66156
2010-03-16,0.9049000144004822,0.9103999733924866,0.902999997138977,0.90829998254776,75041
2010-03-17,0.9111999869346619,0.9164000153541565,0.9085999727249146,0.9144999980926514,71036
2010-03-18,0.9146000146865845,0.9156000018119812,0.9093000292778015,0.913100004196167,69113
2010-03-19,0.9115999937057495,0.9139000177383423,0.9043999910354614,0.9074000120162964,84728
2010-03-22,0.9068999886512756,0.910099983215332,0.9000999927520752,0.9089000225067139,86517
2010-03-23,0.9101999998092651,0.9115999937057495,0.9053999781608582,0.9089999794960022,69519
2010-03-24,0.9107000231742859,0.9114000201225281,0.8988000154495239,0.900600016117096,100278
2010-03-25,0.9014999866485596,0.9061999917030334,0.8991000056266785,0.9006999731063843,80051
2010-03-26,0.9003999829292297,0.9039000272750854,0.8924000263214111,0.89410001039505,109512
2010-03-29,0.8970999717712402,0.910099983215332,0.895799994468689,0.9078999757766724,75170
2010-03-30,0.9089999794960022,0.9139000177383423,0.9082000255584717,0.911300003528595,70420
2010-03-31,0.9117000102996826,0.9133999943733215,0.9057999849319458,0.9096999764442444,95772
2010-04-01,0.9101999998092651,0.9146999716758728,0.907800018787384,0.9120000004768372,73968
2010-04-05,0.9121999740600586,0.9150999784469604,0.9118000268936157,0.9138000011444092,29167
2010-04-06,0.9140999913215637,0.9217000007629395,0.909500002861023,0.9203000068664551,97217
2010-04-07,0.9204999804496765,0.9228000044822693,0.917900025844574,0.9211999773979187,78051
2010-04-08,0.9197999835014343,0.9223999977111816,0.9156000018119812,0.9222000241279602,67508
2010-04-09,0.9221000075340271,0.9279999732971191,0.9200000166893005,0.9254000186920166,68547
2010-04-12,0.9297000169754028,0.9330000281333923,0.9186000227928162,0.921999990940094,69688
2010-04-13,0.9176999926567078,0.92330002784729,0.9160000085830688,0.9211000204086304,58733
2010-04-14,0.9225000143051147,0.9297999739646912,0.9208999872207642,0.9283999800682068,58304
2010-04-15,0.929099977016449,0.930400013923645,0.925000011920929,0.9277999997138977,63171
2010-04-16,0.9282000064849854,0.928600013256073,0.9171000123023987,0.919700026512146,127405
2010-04-19,0.9153000116348267,0.9186999797821045,0.9100000262260437,0.9160000085830688,98995
2010-04-20,0.9200000166893005,0.9266999959945679,0.9182999730110168,0.9251000285148621,94910
2010-04-21,0.9261999726295471,0.9282000064849854,0.9203000068664551,0.921999990940094,71404
2010-04-22,0.9212999939918518,0.9251000285148621,0.9175000190734863,0.9228000044822693,114881
2010-04-23,0.9217000007629395,0.9229999780654907,0.9120000004768372,0.9204999804496765,116603
2010-04-26,0.9211000204086304,0.9261999726295471,0.9204999804496765,0.9218000173568726,62371
2010-04-27,0.9222000241279602,0.9236999750137329,0.9083999991416931,0.9110000133514404,134572
2010-04-28,0.9103999733924866,0.9218000173568726,0.910099983215332,0.9205999970436096,147273
2010-04-29,0.9207000136375427,0.9247999787330627,0.9178000092506409,0.9229999780654907,84044
2010-04-30,0.92330002784729,0.9279999732971191,0.9190999865531921,0.9204999804496765,113830
2010-05-03,0.9190000295639038,0.9230999946594238,0.9182999730110168,0.9223999977111816,64717
2010-05-04,0.9215999841690063,0.9229000210762024,0.9038000106811523,0.9041000008583069,171023
2010-05-05,0.9045000076293945,0.9075999855995178,0.8978999853134155,0.9010000228881836,164341
2010-05-06,0.9027000069618225,0.9056000113487244,0.8668000102043152,0.8787999749183655,268773
2010-05-07,0.8827999830245972,0.8902000188827515,0.8766000270843506,0.8844000101089478,263856
2010-05-10,0.8955000042915344,0.90420001745224,0.8885999917984009,0.8978000283241272,141829
2010-05-11,0.8988999724388123,0.8996999859809875,0.8896999955177307,0.8945000171661377,114965
2010-05-12,0.8910999894142151,0.894599974155426,0.8855000138282776,0.8888999819755554,100579
2010-05-13,0.8916000127792358,0.8996000289916992,0.8909000158309937,0.8950999975204468,101116
2010-05-14,0.8921999931335449,0.8942999839782715,0.8820000290870667,0.8824999928474426,114490
2010-05-17,0.8820000290870667,0.8834999799728394,0.8657000064849854,0.8702999949455261,152846
2010-05-18,0.8747000098228455,0.8762000203132629,0.8597000241279602,0.8615999817848206,131980
2010-05-19,0.859000027179718,0.861299991607666,0.8331000208854675,0.8396000266075134,258580
2010-05-20,0.8474000096321106,0.8474000096321106,0.8127999901771545,0.8255000114440918,248064
2010-05-21,0.8111000061035156,0.8345000147819519,0.8065000176429749,0.8241000175476074,208834
2010-05-24,0.8291000127792358,0.8337000012397766,0.8165000081062317,0.8299999833106995,115765
2010-05-25,0.8230999708175659,0.8263000249862671,0.8048999905586243,0.8173999786376953,146968
2010-05-26,0.8266000151634216,0.8373000025749207,0.8170999884605408,0.8235999941825867,146787
2010-05-27,0.8209999799728394,0.8514000177383423,0.8203999996185303,0.8467000126838684,146026
2010-05-28,0.8489999771118164,0.8536999821662903,0.8414000272750854,0.8445000052452087,117731
2010-06-01,0.8443999886512756,0.8501999974250793,0.8269000053405762,0.8367999792098999,159465
2010-06-02,0.8295000195503235,0.8413000106811523,0.8264999985694885,0.8353999853134155,106791
2010-06-03,0.8410000205039978,0.8514999747276306,0.8355000019073486,0.8421000242233276,105427
2010-06-04,0.84170001745224,0.8468999862670898,0.8202999830245972,0.8205000162124634,131028
2010-06-07,0.822700023651123,0.822700023651123,0.808899998664856,0.8133999705314636,130463
2010-06-08,0.8090999722480774,0.828499972820282,0.8083000183105469,0.8208000063896179,150230
2010-06-09,0.8266000151634216,0.8353999853134155,0.819100022315979,0.8270000219345093,97223
2010-06-10,0.8276000022888184,0.8507999777793884,0.8266000151634216,0.8485000133514404,93215
2010-06-11,0.848800003528595,0.8508999943733215,0.8425999879837036,0.8485000133514404,22978
2010-06-14,0.8514000177383423,0.8646000027656555,0.8511000275611877,0.8636000156402588,86332
2010-06-15,0.849399983882904,0.8569999933242798,0.8416000008583069,0.8550000190734863,84352
2010-06-16,0.85589998960495,0.8586000204086304,0.8490999937057495,0.8561999797821045,77672
2010-06-17,0.8533999919891357,0.8603000044822693,0.8496999740600586,0.8579000234603882,88741
2010-06-18,0.859000027179718,0.8644000291824341,0.8565000295639038,0.8615000247955322,57017
2010-06-21,0.8718000054359436,0.8772000074386597,0.8665000200271606,0.8687999844551086,88668
2010-06-22,0.8672000169754028,0.875,0.8626999855041504,0.8651000261306763,101162
2010-06-23,0.8634999990463257,0.8698999881744385,0.8579000234603882,0.8654000163078308,132524
2010-06-24,0.8658000230789185,0.8690999746322632,0.8561999797821045,0.8607000112533569,93783
2010-06-25,0.8586000204086304,0.8679999709129333,0.8517000079154968,0.8668000102043152,103509
2010-06-28,0.8666999936103821,0.8700000047683716,0.8629000186920166,0.8651999831199646,67487
2010-06-29,0.8640000224113464,0.864300012588501,0.8392999768257141,0.843500018119812,133817
2010-06-30,0.8420000076293945,0.8493000268936157,0.8330000042915344,0.8374000191688538,124917
2010-07-01,0.833899974822998,0.8379999995231628,0.8246999979019165,0.8334000110626221,167227
2010-07-02,0.8406999707221985,0.8440999984741211,0.8331999778747559,0.8352000117301941,105527
2010-07-06,0.8342999815940857,0.8492000102996826,0.824999988079071,0.8428000211715698,129053
2010-07-07,0.8450000286102295,0.859499990940094,0.8381999731063843,0.858299970626831,117313
2010-07-08,0.8564000129699707,0.8725000023841858,0.8557999730110168,0.8677999973297119,110057
2010-07-09,0.8697999715805054,0.871999979019165,0.8661999702453613,0.8693000078201294,77413
2010-07-12,0.8704000115394592,0.8712999820709229,0.8636999726295471,0.8680999875068665,62755
2010-07-13,0.8707000017166138,0.8799999952316284,0.8618999719619751,0.8741999864578247,98716
2010-07-14,0.8770999908447266,0.8808000087738037,0.8722000122070312,0.8752999901771545,92874
2010-07-15,0.8776000142097473,0.8788999915122986,0.866599977016449,0.8766999840736389,143384
2010-07-16,0.8780999779701233,0.8780999779701233,0.8622000217437744,0.8654000163078308,107809
2010-07-19,0.8615000247955322,0.8661999702453613,0.8575999736785889,0.864799976348877,89570
2010-07-20,0.863099992275238,0.8787999749183655,0.8610000014305115,0.8765000104904175,108284
